arm,arm_label,seed,learning_rule,theta_left,theta_right,theta_mid,join_rate,success_rate,welfare
no_comm,No Messages,3,ppo,1.1333333333333333,1.3,1.2166666666666668,0.6593785881996155,0.0,-0.4801841080188751
no_comm,No Messages,3,ppo,1.3,1.4666666666666666,1.3833333333333333,0.4847141206264496,0.0,-0.3433022201061249
no_comm,No Messages,3,ppo,1.4666666666666666,1.6333333333333333,1.5499999999999998,0.30598291754722595,0.0,-0.20746032893657684
no_comm,No Messages,3,ppo,1.6333333333333333,1.8,1.7166666666666668,0.1610705554485321,0.0,-0.10765206813812256
visible_bottleneck,Public Only,0,ppo,-0.2,-0.033333333333333354,-0.11666666666666668,1.0,1.0,1.0
visible_bottleneck,Public Only,0,ppo,-0.033333333333333354,0.1333333333333333,0.049999999999999975,1.0,1.0,1.0
visible_bottleneck,Public Only,0,ppo,0.1333333333333333,0.3,0.21666666666666665,1.0,1.0,1.0
visible_bottleneck,Public Only,0,ppo,0.3,0.4666666666666666,0.3833333333333333,1.0,1.0,1.0
visible_bottleneck,Public Only,0,ppo,0.4666666666666666,0.6333333333333333,0.5499999999999999,0.9979238510131836,0.9976931810379028,0.9971856474876404
visible_bottleneck,Public Only,0,ppo,0.6333333333333333,0.8,0.7166666666666667,0.961240291595459,0.9586563110351562,0.9540568590164185
visible_bottleneck,Public Only,0,ppo,0.8,0.9666666666666666,0.8833333333333333,0.8335714340209961,0.7976190447807312,0.7721310257911682
visible_bottleneck,Public Only,0,ppo,0.9666666666666666,1.1333333333333333,1.0499999999999998,0.48056870698928833,0.10900473594665527,-0.1743246465921402
visible_bottleneck,Public Only,0,ppo,1.1333333333333333,1.3,1.2166666666666668,0.15874548256397247,0.0,-0.11782869696617126
visible_bottleneck,Public Only,0,ppo,1.3,1.4666666666666666,1.3833333333333333,0.019190751016139984,0.0,-0.013225432485342026
visible_bottleneck,Public Only,0,ppo,1.4666666666666666,1.6333333333333333,1.5499999999999998,0.0009592326241545379,0.0,-0.0007434052531607449
visible_bottleneck,Public Only,0,ppo,1.6333333333333333,1.8,1.7166666666666668,0.0,0.0,0.0
visible_bottleneck,Public Only,1,ppo,-0.2,-0.033333333333333354,-0.11666666666666668,1.0,1.0,1.0
visible_bottleneck,Public Only,1,ppo,-0.033333333333333354,0.1333333333333333,0.049999999999999975,1.0,1.0,1.0
visible_bottleneck,Public Only,1,ppo,0.1333333333333333,0.3,0.21666666666666665,1.0,1.0,1.0
visible_bottleneck,Public Only,1,ppo,0.3,0.4666666666666666,0.3833333333333333,1.0,1.0,1.0
visible_bottleneck,Public Only,1,ppo,0.4666666666666666,0.6333333333333333,0.5499999999999999,0.9997684955596924,1.0,0.9997684955596924
visible_bottleneck,Public Only,1,ppo,0.6333333333333333,0.8,0.7166666666666667,0.973964512348175,0.9727810621261597,0.968579888343811
visible_bottleneck,Public Only,1,ppo,0.8,0.9666666666666666,0.8833333333333333,0.8330900073051453,0.7895377278327942,0.7579197287559509
visible_bottleneck,Public Only,1,ppo,0.9666666666666666,1.1333333333333333,1.0499999999999998,0.49748504161834717,0.11017964035272598,-0.18035927414894104
visible_bottleneck,Public Only,1,ppo,1.1333333333333333,1.3,1.2166666666666668,0.16282352805137634,0.0,-0.11914117634296417
visible_bottleneck,Public Only,1,ppo,1.3,1.4666666666666666,1.3833333333333333,0.021158689633011818,0.0,-0.014319898560643196
visible_bottleneck,Public Only,1,ppo,1.4666666666666666,1.6333333333333333,1.5499999999999998,0.0019441068870946765,0.0,-0.0017253949772566557
