design,treatment,signal_mode,theta,theta_star,theta_relative,rep,join_fraction,join_fraction_valid,n_join,n_agents,n_valid,n_api_error,n_unparseable,api_error_rate,unparseable_rate,coup_success,theoretical_attack,benefit,cost,model,briefing_mean_direction,briefing_mean_clarity,briefing_mean_coordination,briefing_mean_z_score
stability,pure,normal,0.425,0.5,-0.0749999999999999,5,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,mistralai/mistral-small-creative,0.4811598064703245,0.1144691441907463,0.5292553144143676,-0.0306496803854609
stability,pure,normal,0.425,0.5,-0.0749999999999999,3,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,mistralai/mistral-small-creative,0.4622057069248371,0.0907282921942875,0.565662282459854,-0.2497112090969281
stability,pure,normal,0.425,0.5,-0.0749999999999999,6,0.48,0.48,12,25,25,0,0,0.0,0.0,True,0.5987063256829237,1.0,1.0,mistralai/mistral-small-creative,0.4614722649890809,0.0804299601275176,0.5672956963751455,-0.2574636206715936
stability,pure,normal,0.35,0.5,-0.1499999999999999,12,0.36,0.36,9,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.4364763692724317,0.159082197345406,0.5653987403148253,-0.2726513399750649
stability,pure,normal,0.275,0.5,-0.2249999999999999,20,0.44,0.44,11,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.4214288342014476,0.3144486571676317,0.5661823364867677,-0.2644677949332025
stability,pure,normal,0.425,0.5,-0.0749999999999999,9,0.4,0.4,10,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,mistralai/mistral-small-creative,0.4652392168922324,0.0681211828294535,0.5601479746508449,-0.213513638808659
stability,pure,normal,0.425,0.5,-0.0749999999999999,0,0.56,0.56,14,25,25,0,0,0.0,0.0,True,0.5987063256829237,1.0,1.0,mistralai/mistral-small-creative,0.4707832725381216,0.0532154855176972,0.5519499819753249,-0.1406662290203671
stability,pure,normal,0.425,0.5,-0.0749999999999999,13,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,mistralai/mistral-small-creative,0.4482734513661646,0.116306732856561,0.5872859511815018,-0.4302013043441715
stability,pure,normal,0.35,0.5,-0.1499999999999999,10,0.44,0.44,11,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.4376315722026367,0.1356791495709535,0.5644154556957637,-0.2358819256465318
stability,pure,normal,0.425,0.5,-0.0749999999999999,12,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,mistralai/mistral-small-creative,0.4813803286736881,0.0693885695531256,0.5305683499796424,-0.0226513399750649
stability,pure,normal,0.425,0.5,-0.0749999999999999,7,0.4,0.4,10,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,mistralai/mistral-small-creative,0.4539811802457756,0.1136811376102893,0.577608803488496,-0.3597520385183202
stability,pure,normal,0.275,0.5,-0.2249999999999999,21,0.6,0.6,15,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.3595595676765613,0.4062456679596143,0.6195694761957317,-0.6705696181451983
stability,pure,normal,0.35,0.5,-0.1499999999999999,26,0.56,0.56,14,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.4220251674160535,0.1646883113456272,0.5804832422661756,-0.3539195598587884
stability,pure,normal,0.275,0.5,-0.2249999999999999,7,0.56,0.56,14,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.333113783631848,0.5184802644140868,0.6427406785185521,-0.8597520385183202
stability,pure,normal,0.425,0.5,-0.0749999999999999,14,0.56,0.56,14,25,25,0,0,0.0,0.0,True,0.5987063256829237,1.0,1.0,mistralai/mistral-small-creative,0.4541166748331652,0.0908216943439804,0.5790477782326102,-0.3507573472495794
stability,pure,normal,0.425,0.5,-0.0749999999999999,17,0.44,0.44,11,25,25,0,0,0.0,0.0,True,0.5987063256829237,1.0,1.0,mistralai/mistral-small-creative,0.4910058293316233,0.084584643339174,0.5156723091907299,0.1029066923157968
stability,pure,normal,0.425,0.5,-0.0749999999999999,18,0.44,0.44,11,25,25,0,0,0.0,0.0,True,0.5987063256829237,1.0,1.0,mistralai/mistral-small-creative,0.4426883705602671,0.1137543643221809,0.5953074276008143,-0.5080143885672629
stability,pure,normal,0.425,0.5,-0.0749999999999999,8,0.44,0.44,11,25,25,0,0,0.0,0.0,True,0.5987063256829237,1.0,1.0,mistralai/mistral-small-creative,0.4802720116522694,0.0875309936220446,0.5349273375616733,-0.0257044139657895
stability,pure,normal,0.425,0.5,-0.0749999999999999,10,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,mistralai/mistral-small-creative,0.4836448544465889,0.0461409192266437,0.5288290837412939,0.0141180743534682
