design,treatment,signal_mode,theta,theta_star,theta_relative,rep,join_fraction,join_fraction_valid,n_join,n_agents,n_valid,n_api_error,n_unparseable,api_error_rate,unparseable_rate,coup_success,theoretical_attack,benefit,cost,model,theta_star_target
baseline,pure,normal,0.25000000000000006,0.25,5.551115123125783e-17,14,0.56,0.56,14,25,25,0,0,0.0,0.0,True,0.24999999999999994,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.32500000000000007,0.25,0.07500000000000007,0,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.1776156927957679,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.10000000000000003,0.25,-0.14999999999999997,11,0.52,0.52,13,25,25,0,0,0.0,0.0,True,0.4307402926818966,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.32500000000000007,0.25,0.07500000000000007,3,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.1776156927957679,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.10000000000000003,0.25,-0.14999999999999997,23,0.52,0.52,13,25,25,0,0,0.0,0.0,True,0.4307402926818966,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.25000000000000006,0.25,5.551115123125783e-17,20,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.24999999999999994,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.25000000000000006,0.25,5.551115123125783e-17,27,0.36,0.36,9,25,25,0,0,0.0,0.0,True,0.24999999999999994,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.32500000000000007,0.25,0.07500000000000007,1,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.1776156927957679,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.17500000000000004,0.25,-0.07499999999999996,13,0.56,0.56,14,25,25,0,0,0.0,0.0,True,0.3356043394342479,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.17500000000000004,0.25,-0.07499999999999996,17,0.44,0.44,11,25,25,0,0,0.0,0.0,True,0.3356043394342479,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.32500000000000007,0.25,0.07500000000000007,9,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.1776156927957679,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.32500000000000007,0.25,0.07500000000000007,13,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.1776156927957679,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.17500000000000004,0.25,-0.07499999999999996,20,0.48,0.48,12,25,25,0,0,0.0,0.0,True,0.3356043394342479,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.25000000000000006,0.25,5.551115123125783e-17,26,0.36,0.36,9,25,25,0,0,0.0,0.0,True,0.24999999999999994,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.17500000000000004,0.25,-0.07499999999999996,7,0.44,0.44,11,25,25,0,0,0.0,0.0,True,0.3356043394342479,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.17500000000000004,0.25,-0.07499999999999996,18,0.52,0.52,13,25,25,0,0,0.0,0.0,True,0.3356043394342479,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.32500000000000007,0.25,0.07500000000000007,12,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.1776156927957679,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.32500000000000007,0.25,0.07500000000000007,17,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.1776156927957679,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.32500000000000007,0.25,0.07500000000000007,8,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.1776156927957679,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.32500000000000007,0.25,0.07500000000000007,2,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.1776156927957679,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.25000000000000006,0.25,5.551115123125783e-17,19,0.56,0.56,14,25,25,0,0,0.0,0.0,True,0.24999999999999994,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.25000000000000006,0.25,5.551115123125783e-17,2,0.4,0.4,10,25,25,0,0,0.0,0.0,True,0.24999999999999994,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.32500000000000007,0.25,0.07500000000000007,20,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.1776156927957679,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.17500000000000004,0.25,-0.07499999999999996,2,0.36,0.36,9,25,25,0,0,0.0,0.0,True,0.3356043394342479,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.32500000000000007,0.25,0.07500000000000007,22,0.56,0.56,14,25,25,0,0,0.0,0.0,True,0.1776156927957679,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.25000000000000006,0.25,5.551115123125783e-17,4,0.4,0.4,10,25,25,0,0,0.0,0.0,True,0.24999999999999994,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.32500000000000007,0.25,0.07500000000000007,18,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.1776156927957679,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.32500000000000007,0.25,0.07500000000000007,28,0.44,0.44,11,25,25,0,0,0.0,0.0,True,0.1776156927957679,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.32500000000000007,0.25,0.07500000000000007,16,0.36,0.36,9,25,25,0,0,0.0,0.0,True,0.1776156927957679,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.32500000000000007,0.25,0.07500000000000007,19,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.1776156927957679,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.32500000000000007,0.25,0.07500000000000007,15,0.52,0.52,13,25,25,0,0,0.0,0.0,True,0.1776156927957679,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.4000000000000001,0.25,0.15000000000000008,2,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.12009945753169476,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.25000000000000006,0.25,5.551115123125783e-17,23,0.4,0.4,10,25,25,0,0,0.0,0.0,True,0.24999999999999994,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.32500000000000007,0.25,0.07500000000000007,29,0.44,0.44,11,25,25,0,0,0.0,0.0,True,0.1776156927957679,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.4000000000000001,0.25,0.15000000000000008,8,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.12009945753169476,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.32500000000000007,0.25,0.07500000000000007,7,0.36,0.36,9,25,25,0,0,0.0,0.0,True,0.1776156927957679,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.32500000000000007,0.25,0.07500000000000007,21,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.1776156927957679,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.4000000000000001,0.25,0.15000000000000008,9,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.12009945753169476,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.32500000000000007,0.25,0.07500000000000007,24,0.36,0.36,9,25,25,0,0,0.0,0.0,True,0.1776156927957679,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.32500000000000007,0.25,0.07500000000000007,23,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.1776156927957679,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.32500000000000007,0.25,0.07500000000000007,11,0.4,0.4,10,25,25,0,0,0.0,0.0,True,0.1776156927957679,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.4000000000000001,0.25,0.15000000000000008,12,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.12009945753169476,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.4000000000000001,0.25,0.15000000000000008,15,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.12009945753169476,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.4000000000000001,0.25,0.15000000000000008,16,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.12009945753169476,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.4000000000000001,0.25,0.15000000000000008,17,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.12009945753169476,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.17500000000000004,0.25,-0.07499999999999996,10,0.44,0.44,11,25,25,0,0,0.0,0.0,True,0.3356043394342479,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.32500000000000007,0.25,0.07500000000000007,4,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.1776156927957679,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.32500000000000007,0.25,0.07500000000000007,14,0.48,0.48,12,25,25,0,0,0.0,0.0,True,0.1776156927957679,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.25000000000000006,0.25,5.551115123125783e-17,22,0.52,0.52,13,25,25,0,0,0.0,0.0,True,0.24999999999999994,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.4000000000000001,0.25,0.15000000000000008,5,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.12009945753169476,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.4000000000000001,0.25,0.15000000000000008,18,0.4,0.4,10,25,25,0,0,0.0,0.0,False,0.12009945753169476,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.32500000000000007,0.25,0.07500000000000007,26,0.36,0.36,9,25,25,0,0,0.0,0.0,True,0.1776156927957679,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.4000000000000001,0.25,0.15000000000000008,6,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.12009945753169476,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.4000000000000001,0.25,0.15000000000000008,10,0.08,0.08,2,25,25,0,0,0.0,0.0,False,0.12009945753169476,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.4000000000000001,0.25,0.15000000000000008,13,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.12009945753169476,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.4000000000000001,0.25,0.15000000000000008,20,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.12009945753169476,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.4000000000000001,0.25,0.15000000000000008,14,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.12009945753169476,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.4000000000000001,0.25,0.15000000000000008,26,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.12009945753169476,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.32500000000000007,0.25,0.07500000000000007,10,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.1776156927957679,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.4000000000000001,0.25,0.15000000000000008,11,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.12009945753169476,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.47500000000000014,0.25,0.22500000000000014,0,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.07715237503527855,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.4000000000000001,0.25,0.15000000000000008,23,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.12009945753169476,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.4000000000000001,0.25,0.15000000000000008,19,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.12009945753169476,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.4000000000000001,0.25,0.15000000000000008,21,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.12009945753169476,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.4000000000000001,0.25,0.15000000000000008,24,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.12009945753169476,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.47500000000000014,0.25,0.22500000000000014,6,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.07715237503527855,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.4000000000000001,0.25,0.15000000000000008,1,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.12009945753169476,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.4000000000000001,0.25,0.15000000000000008,29,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.12009945753169476,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.47500000000000014,0.25,0.22500000000000014,9,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.07715237503527855,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.47500000000000014,0.25,0.22500000000000014,11,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.07715237503527855,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.4000000000000001,0.25,0.15000000000000008,27,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.12009945753169476,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.4000000000000001,0.25,0.15000000000000008,25,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.12009945753169476,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.4000000000000001,0.25,0.15000000000000008,28,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.12009945753169476,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.47500000000000014,0.25,0.22500000000000014,14,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.07715237503527855,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.32500000000000007,0.25,0.07500000000000007,25,0.36,0.36,9,25,25,0,0,0.0,0.0,True,0.1776156927957679,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.47500000000000014,0.25,0.22500000000000014,12,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.07715237503527855,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.47500000000000014,0.25,0.22500000000000014,1,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.07715237503527855,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.47500000000000014,0.25,0.22500000000000014,15,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.07715237503527855,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.17500000000000004,0.25,-0.07499999999999996,19,0.6,0.6,15,25,25,0,0,0.0,0.0,True,0.3356043394342479,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.32500000000000007,0.25,0.07500000000000007,27,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.1776156927957679,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.47500000000000014,0.25,0.22500000000000014,19,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.07715237503527855,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.47500000000000014,0.25,0.22500000000000014,18,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.07715237503527855,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.47500000000000014,0.25,0.22500000000000014,5,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.07715237503527855,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.47500000000000014,0.25,0.22500000000000014,24,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.07715237503527855,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.25000000000000006,0.25,5.551115123125783e-17,17,0.28,0.28,7,25,25,0,0,0.0,0.0,True,0.24999999999999994,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.32500000000000007,0.25,0.07500000000000007,5,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.1776156927957679,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.47500000000000014,0.25,0.22500000000000014,4,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.07715237503527855,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.47500000000000014,0.25,0.22500000000000014,7,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.07715237503527855,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.47500000000000014,0.25,0.22500000000000014,10,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.07715237503527855,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.47500000000000014,0.25,0.22500000000000014,26,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.07715237503527855,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.4000000000000001,0.25,0.15000000000000008,7,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.12009945753169476,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.4000000000000001,0.25,0.15000000000000008,0,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.12009945753169476,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.47500000000000014,0.25,0.22500000000000014,25,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.07715237503527855,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.4000000000000001,0.25,0.15000000000000008,3,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.12009945753169476,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.25000000000000006,0.25,5.551115123125783e-17,5,0.32,0.32,8,25,25,0,0,0.0,0.0,True,0.24999999999999994,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.47500000000000014,0.25,0.22500000000000014,3,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.07715237503527855,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.4000000000000001,0.25,0.15000000000000008,4,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.12009945753169476,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.55,0.25,0.30000000000000004,5,0.08,0.08,2,25,25,0,0,0.0,0.0,False,0.04701719357612744,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.32500000000000007,0.25,0.07500000000000007,6,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.1776156927957679,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.47500000000000014,0.25,0.22500000000000014,13,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.07715237503527855,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.47500000000000014,0.25,0.22500000000000014,22,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.07715237503527855,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.55,0.25,0.30000000000000004,7,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.04701719357612744,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.55,0.25,0.30000000000000004,8,0.08,0.08,2,25,25,0,0,0.0,0.0,False,0.04701719357612744,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.47500000000000014,0.25,0.22500000000000014,20,0.08,0.08,2,25,25,0,0,0.0,0.0,False,0.07715237503527855,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.47500000000000014,0.25,0.22500000000000014,21,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.07715237503527855,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.47500000000000014,0.25,0.22500000000000014,23,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.07715237503527855,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.55,0.25,0.30000000000000004,11,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.04701719357612744,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.55,0.25,0.30000000000000004,2,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.04701719357612744,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.55,0.25,0.30000000000000004,10,0.04,0.04,1,25,25,0,0,0.0,0.0,False,0.04701719357612744,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.47500000000000014,0.25,0.22500000000000014,28,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.07715237503527855,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.47500000000000014,0.25,0.22500000000000014,27,0.08,0.08,2,25,25,0,0,0.0,0.0,False,0.07715237503527855,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.55,0.25,0.30000000000000004,15,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.04701719357612744,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.55,0.25,0.30000000000000004,0,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.04701719357612744,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.55,0.25,0.30000000000000004,3,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.04701719357612744,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.47500000000000014,0.25,0.22500000000000014,29,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.07715237503527855,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
baseline,pure,normal,0.55,0.25,0.30000000000000004,18,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.04701719357612744,0.3333333333333333,1.0,mistralai/mistral-small-creative,0.25
