design,treatment,signal_mode,theta,theta_star,theta_relative,rep,join_fraction,join_fraction_valid,n_join,n_agents,n_valid,n_api_error,n_unparseable,api_error_rate,unparseable_rate,coup_success,theoretical_attack,benefit,cost,model,briefing_mean_direction,briefing_mean_clarity,briefing_mean_coordination,briefing_mean_z_score
stability_direction,pure,normal,0.35,0.5,-0.1499999999999999,18,0.52,0.52,13,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.3752588303066914,0.5400090042496268,0.6282985847337794,-0.7580143885672628
stability_direction,pure,normal,0.35,0.5,-0.1499999999999999,9,0.56,0.56,14,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.4080698614427446,0.471418712073773,0.5948177977086414,-0.4635136388086591
stability_direction,pure,normal,0.35,0.5,-0.1499999999999999,20,0.44,0.44,11,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.4696513332103626,0.3822833206288396,0.5312712358945819,-0.0144677949332025
stability_direction,pure,normal,0.35,0.5,-0.1499999999999999,22,0.68,0.68,17,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.3757871780950625,0.5600344959383807,0.6280950630857572,-0.7028910935100634
stability_direction,pure,normal,0.35,0.5,-0.1499999999999999,26,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.4220251674160535,0.418304713637409,0.5804832422661756,-0.3539195598587884
stability_direction,pure,normal,0.425,0.5,-0.0749999999999999,8,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,mistralai/mistral-small-creative,0.4802720116522694,0.4023800575117946,0.5349273375616733,-0.0257044139657895
stability_direction,pure,normal,0.425,0.5,-0.0749999999999999,9,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,mistralai/mistral-small-creative,0.4652392168922324,0.410830761711129,0.5601479746508449,-0.213513638808659
stability_direction,pure,normal,0.425,0.5,-0.0749999999999999,11,0.44,0.44,11,25,25,0,0,0.0,0.0,True,0.5987063256829237,1.0,1.0,mistralai/mistral-small-creative,0.4653440172783491,0.5101890529868357,0.555183303696954,-0.2338670165732327
stability_direction,pure,normal,0.425,0.5,-0.0749999999999999,12,0.4,0.4,10,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,mistralai/mistral-small-creative,0.4813803286736881,0.3351565934235731,0.5305683499796424,-0.0226513399750649
stability_direction,pure,normal,0.425,0.5,-0.0749999999999999,4,0.44,0.44,11,25,25,0,0,0.0,0.0,True,0.5987063256829237,1.0,1.0,mistralai/mistral-small-creative,0.4886448772510813,0.5250225448378003,0.5198147103512454,0.0743834342187372
